label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
resnet_c2f_a_fine01_coarse05,Step-R full-grid C2F-A; F1 × C5,"resnet:c2f:A:fine15,20,26,34:coarse108,121","[15, 20, 26, 34, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,51.10747086899937,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.17052953896680267,0.16174286747281374,0.1740506207548967,0.27343410086759756,0.054033031396564055,10.834244761658907,9.899695158012856,18.2036213428367,0.009548486875356943,0.06137155157819006,0.6156421588150333,6.2183117212259935,0.14668546457912623,0.1397777948112198,1.1127769677993917,0.14047537395513982,0.1330798147227384,1.1305962816394108,430,0.140344,0.132954,0.013211,571,7.937832,485.178116,0,0.896,0.993,185900.0,0.024536,11,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine01_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine01_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine01_coarse05/replicate_0.log,2026-08-26T04:29:59.912228+00:00
resnet_c2f_a_fine02_coarse01,Step-R full-grid C2F-A; F2 × C1,"resnet:c2f:A:fine23,24,26,51,63:coarse41,60,67,108,121","[23, 24, 26, 51, 63, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,52.3596365600024,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.29321579454600083,0.21064727051363066,0.17322523302714896,1.144500965427821,0.20396869758960526,33.84684679337226,17.012706127497736,153.03537920047907,0.04644635025813728,1.064654419936582,6.114935124445603,144.52289677307954,0.29320028355323896,0.20958218492037972,1.0036928126713167,0.17470523405507443,0.1315345650217819,1.104243702683656,429,0.174768,0.131599,0.059302,571,9.731635,118.52869799999999,0,0.611,0.993,917900.0,0.044676,69,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse01/replicate_0.log,2026-08-26T04:30:52.906921+00:00
resnet_c2f_a_fine02_coarse02,Step-R full-grid C2F-A; F2 × C2,"resnet:c2f:A:fine23,24,26,51,63:coarse60,67,108,121","[23, 24, 26, 51, 63, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,51.99386118900293,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.3258596064465876,0.25247244309469263,0.19381486714926172,1.1410424209417087,0.20601492322480464,37.44851168084627,19.697769400221507,168.46368558852754,0.04961298636923411,1.1504001960865027,7.106264919127901,168.58024862805655,0.3256490377438239,0.25547522336837813,0.9857003960162943,0.2356627485413124,0.20110109238030435,1.0828234987542276,429,0.23568,0.201132,0.06201,571,9.738616,101.1487695,0,0.709,0.993,891200.0,0.118658,77,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse02/replicate_0.log,2026-08-26T04:31:45.535329+00:00
resnet_c2f_a_fine02_coarse03,Step-R full-grid C2F-A; F2 × C3,"resnet:c2f:A:fine23,24,26,51,63:coarse41,60,67,95,108,121","[23, 24, 26, 51, 63, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,51.77476782300073,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.20578779421811536,0.19816539716316214,0.20135432623651717,0.3472670913265551,0.05548956312968767,10.286311660646245,10.13939955632458,14.211485958263431,0.011537791105846792,0.15290034749188722,0.6896766892842661,9.006303725368875,0.1908347030066215,0.1778790188865691,1.0997044346470433,0.17869309727574095,0.1633219090480938,1.1225350937024912,428,0.17884,0.163543,0.014426,571,9.760859,135.39315,0,0.898,0.993,619200.0,0.033838,74,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse03/replicate_0.log,2026-08-26T04:32:37.939087+00:00
resnet_c2f_a_fine02_coarse05,Step-R full-grid C2F-A; F2 × C5,"resnet:c2f:A:fine23,24,26,51,63:coarse108,121","[23, 24, 26, 51, 63, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,53.14865100300085,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.16231236671775146,0.15303325101318843,0.1662975910571484,0.277101076142018,0.05409370087036281,10.971461036641228,10.347478037816625,18.16636309616217,0.009859740365038453,0.06536290273834171,0.6178962807498244,6.5561573416996515,0.13884996540538408,0.12843369574466232,1.108411134390993,0.13031032446446272,0.12051497242482491,1.125566660973192,429,0.13012,0.120326,0.013512,571,9.757701,188.2197725,0,0.897,0.993,427100.0,0.928054,76,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine02_coarse05/replicate_0.log,2026-08-26T04:33:31.722105+00:00
resnet_c2f_a_fine03_coarse01,Step-R full-grid C2F-A; F3 × C1,"resnet:c2f:A:fine15,20,26,34,45,53:coarse41,60,67,108,121","[15, 20, 26, 34, 45, 53, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.93983713399939,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.18978866951153348,0.18210698289129426,0.18461539764902468,0.3211788704523525,0.053448908849366955,9.760409182479984,9.003426130605668,18.23407360291869,0.012764105860548883,0.19276546284331114,0.8648170020315866,15.638572399818022,0.17564870355356546,0.1639856241130236,1.0920650771166596,0.16075409395460857,0.14706627013618523,1.1152497668144348,429,0.160851,0.147217,0.016874,571,11.801057,760.9132385,0,0.897,0.993,1407000.0,0.999804,11,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse01/replicate_0.log,2026-08-26T04:34:22.279359+00:00
resnet_c2f_a_fine03_coarse02,Step-R full-grid C2F-A; F3 × C2,"resnet:c2f:A:fine15,20,26,34,45,53:coarse60,67,108,121","[15, 20, 26, 34, 45, 53, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.10852999599592,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.19424672563753836,0.18702012672245316,0.18876079707004664,0.339541327541663,0.052490595554086195,9.641897512753003,9.019291926976909,15.252009312809061,0.011520187316293664,0.15616642570847536,0.6818107850637823,8.82439624465134,0.17901719916763006,0.1702059838965638,1.097087991690321,0.17305409354367682,0.16144277670766907,1.1171273001425817,424,0.173127,0.16156,0.014553,571,11.796622,725.059082,0,0.897,0.992,23310.0,0.998209,11,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse02/replicate_0.log,2026-08-26T04:35:13.010510+00:00
resnet_c2f_a_fine03_coarse03,Step-R full-grid C2F-A; F3 × C3,"resnet:c2f:A:fine15,20,26,34,45,53:coarse41,60,67,95,108,121","[15, 20, 26, 34, 45, 53, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.147158072999446,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1740421872923962,0.16668534393403878,0.18151616198697573,0.29017211867115333,0.05006674620057429,9.086672000011689,8.452040734905024,14.907719723366734,0.009341742423913238,0.08837615633905818,0.5715369498226854,5.568348799759529,0.15306483920839953,0.1435217636257569,1.106998328509728,0.141696811118879,0.1297224092372237,1.1231769149176567,429,0.141746,0.12981,0.01181,571,11.786353,632.4884035,0,0.898,0.993,28370.0,0.012817,11,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse03/replicate_0.log,2026-08-26T04:36:03.788487+00:00
resnet_c2f_a_fine03_coarse04,Step-R full-grid C2F-A; F3 × C4,"resnet:c2f:A:fine15,20,26,34,45,53:coarse67,108,121","[15, 20, 26, 34, 45, 53, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.72010204799881,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1702429491718849,0.16399048988829076,0.17784132741922018,0.26895108332835815,0.04571412220462495,9.151502551827129,8.569145479714795,15.407909876755584,0.00955202943684136,0.09289282340882751,0.5674624486715015,4.744283047215251,0.1431608675498654,0.13385318075984726,1.1201778085544511,0.13216224631936196,0.12142352816390684,1.1365671258851646,427,0.132133,0.121419,0.012043,571,11.780374,568.177826,0,0.898,0.992,30630.0,0.01282,10,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.log,2026-08-26T04:36:54.145203+00:00
resnet_c2f_a_fine03_coarse05,Step-R full-grid C2F-A; F3 × C5,"resnet:c2f:A:fine15,20,26,34,45,53:coarse108,121","[15, 20, 26, 34, 45, 53, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,51.65083661799872,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1656966589051866,0.1572496529467111,0.1713041906572588,0.2639353994502791,0.05222958376706316,10.544647647094846,9.660857532629283,17.736796558106043,0.0094239399606117,0.05736963740211953,0.6128408999814907,6.143051009916232,0.13982964523714864,0.13150798429947302,1.1153967436299672,0.131004549286043,0.12192523297772423,1.1332469120861588,430,0.130873,0.121811,0.012918,571,11.781759,551.5698545,0,0.896,0.992,29160.0,0.005251,11,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.log,2026-08-26T04:37:46.445787+00:00
resnet_c2f_a_fine04_coarse01,Step-R full-grid C2F-A; F4 × C1,"resnet:c2f:A:fine33,52:coarse41,60,67,108,121","[33, 52, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.940166747997864,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.184692577381388,0.17931846521824726,0.17345572499037942,0.3335551753959865,0.04422935870609292,10.169021108227449,9.60782801984806,16.047679179293674,0.010090617793905996,0.10607225129314897,0.5889223351273747,4.376108353275616,0.1692164431988053,0.15940203335795286,1.0948855340381516,0.1645367447795293,0.15264778682538455,1.1085506704548689,430,0.164616,0.152782,0.01238,571,2.17773,85.08577700000001,0,0.896,0.993,13380.0,0.005268,41,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.log,2026-08-26T04:38:37.021844+00:00
resnet_c2f_a_fine04_coarse02,Step-R full-grid C2F-A; F4 × C2,"resnet:c2f:A:fine33,52:coarse60,67,108,121","[33, 52, 60, 67, 108, 121]",0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,42.55569676400046,-15,1305031472.3636,547,,,,573,,,,,,,,,,,,,,,,,,,,,,,,546,2.192242,85.91747919999997,1,0.0,0.993,10860.0,0.009511,37,,,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse02/replicate_0.log,2026-08-26T04:39:19.619045+00:00
resnet_c2f_a_fine04_coarse03,Step-R full-grid C2F-A; F4 × C3,"resnet:c2f:A:fine33,52:coarse41,60,67,95,108,121","[33, 52, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.05699614100013,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1901137611545038,0.18279324260194815,0.1817180033474655,0.3516702699968202,0.052248183120344405,11.026222766655431,10.881564254210602,15.411949890107051,0.01032214251287368,0.08753608020164563,0.609193229598647,6.53786849740966,0.17394957392916136,0.1626177023386834,1.0988163783587608,0.1682700630482021,0.1557454288512464,1.1136483230265721,431,0.168379,0.155919,0.012701,571,2.182947,86.0554925,0,0.897,0.992,10870.0,0.010125,37,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse03/replicate_0.log,2026-08-26T04:40:10.306626+00:00
resnet_c2f_a_fine04_coarse04,Step-R full-grid C2F-A; F4 × C4,"resnet:c2f:A:fine33,52:coarse67,108,121","[33, 52, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.794001190995914,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.17373872649552735,0.16653517518741398,0.17103441287215046,0.31095120635554835,0.04950939819453458,11.038119041296795,10.674582784725247,16.402504507042885,0.00949669298653141,0.07289975370077932,0.5498500079127213,3.624543542511119,0.15143015141859323,0.14129355149303904,1.110305052984615,0.1460882132543503,0.13522174454330593,1.1231781548084414,430,0.146103,0.135264,0.011598,571,2.181432,73.4209975,0,0.896,0.992,10880.0,0.008349,37,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse04/replicate_0.log,2026-08-26T04:41:00.733198+00:00
resnet_c2f_a_fine04_coarse05,Step-R full-grid C2F-A; F4 × C5,"resnet:c2f:A:fine33,52:coarse108,121","[33, 52, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.96899945199402,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1749139385094474,0.16794964162371398,0.16303931123306584,0.3302469032393628,0.04886515899240254,12.057795237795265,11.847930703228215,17.13331531966746,0.009898087138118109,0.0594335821798381,0.5846580741751333,4.008598996021231,0.16057388239224743,0.14970467287832973,1.0882135144315594,0.15390338361059938,0.14090429274100827,1.100443448511699,431,0.153977,0.14102,0.012645,571,2.178467,72.4028815,0,0.896,0.992,11300.0,0.010039,38,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine04_coarse05/replicate_0.log,2026-08-26T04:41:52.335081+00:00
resnet_c2f_a_fine05_coarse01,Step-R full-grid C2F-A; F5 × C1,"resnet:c2f:A:fine5,6,24,29:coarse41,60,67,108,121","[5, 6, 24, 29, 41, 60, 67, 108, 121]",0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,43.28287229099806,-15,1305031472.3636,547,,,,573,,,,,,,,,,,,,,,,,,,,,,,,546,7.75063,1060.0803589999962,1,0.0,0.993,8327.0,0.004644,0,,,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse01/replicate_0.log,2026-08-26T04:42:35.661285+00:00
resnet_c2f_a_fine05_coarse02,Step-R full-grid C2F-A; F5 × C2,"resnet:c2f:A:fine5,6,24,29:coarse60,67,108,121","[5, 6, 24, 29, 60, 67, 108, 121]",0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,43.24360026499926,-15,1305031472.3636,547,,,,573,,,,,,,,,,,,,,,,,,,,,,,,546,7.735026,987.9805295999994,1,0.0,0.993,6936.0,0.021368,0,,,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse02/replicate_0.log,2026-08-26T04:43:18.937851+00:00
resnet_c2f_a_fine05_coarse03,Step-R full-grid C2F-A; F5 × C3,"resnet:c2f:A:fine5,6,24,29:coarse41,60,67,95,108,121","[5, 6, 24, 29, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.91200943800504,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.16408289502901258,0.1562850605993907,0.17175801176327735,0.28541105903338776,0.04998175941827925,9.686117298852402,9.050169984344139,16.1245084425021,0.009887516341451076,0.10556600306545845,0.579133618589084,5.265929892551762,0.13470778730484234,0.12542982838501882,1.1222397623746023,0.12433702930231133,0.11441948418005271,1.1356664937021335,428,0.124315,0.11442,0.012387,571,7.720047,1001.1776735000001,0,0.899,0.992,26960.0,0.010018,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse03/replicate_0.log,2026-08-26T04:44:10.478072+00:00
resnet_c2f_a_fine05_coarse04,Step-R full-grid C2F-A; F5 × C4,"resnet:c2f:A:fine5,6,24,29:coarse67,108,121","[5, 6, 24, 29, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.63400155200361,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.16103798775873412,0.1525927723709791,0.15911093515746177,0.2534472151760704,0.051465321542964786,10.134163107762816,9.415820419383136,16.939054722966578,0.009570882003201364,0.08819577550706355,0.5777796144590182,4.810035361278079,0.12399396338128996,0.11430408508212894,1.1353920694763882,0.11587209829202437,0.10706852737909474,1.1470935747306004,428,0.11572,0.106933,0.011938,571,7.741405,1091.4229125,0,0.9,0.993,9656.0,0.029956,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse04/replicate_0.log,2026-08-26T04:45:01.746246+00:00
resnet_c2f_a_fine05_coarse05,Step-R full-grid C2F-A; F5 × C5,"resnet:c2f:A:fine5,6,24,29:coarse108,121","[5, 6, 24, 29, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,52.80992866100132,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.16853115435985744,0.1599357230536492,0.15931807688332894,0.29069587071541814,0.05313487067051647,11.380915977512048,10.569322836654626,18.587691452471855,0.009732747982122486,0.06422057015205947,0.630828826032198,6.248270456705914,0.13488875725949614,0.12764357826109418,1.1331081946174204,0.13190897177499383,0.12518341199698219,1.1460275607576356,429,0.131666,0.124945,0.012892,571,7.688608,1046.952881,0,0.898,0.993,8413.0,0.01686,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse05/replicate_0.log,2026-08-26T04:45:55.191291+00:00
resnet_c2f_a_fine06_coarse01,Step-R full-grid C2F-A; F6 × C1,"resnet:c2f:A:fine29,33,52:coarse41,60,67,108,121","[29, 33, 52, 41, 60, 67, 108, 121]",0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,42.829930077001336,-15,1305031472.3636,547,,,,573,,,,,,,,,,,,,,,,,,,,,,,,546,4.588562,648.2858149999994,1,0.0,0.993,51050.0,0.005792,17,,,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse01/replicate_0.log,2026-08-26T04:46:38.066626+00:00
resnet_c2f_a_fine06_coarse02,Step-R full-grid C2F-A; F6 × C2,"resnet:c2f:A:fine29,33,52:coarse60,67,108,121","[29, 33, 52, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,49.66431785399618,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1706107496207315,0.16543149626904144,0.17318043468812439,0.25202266400060774,0.04171867601367604,9.690457013709805,9.13612297999509,15.635019260784848,0.009520359097020476,0.0668402174299953,0.5836563927524209,4.2376196958869246,0.14312498632986295,0.13568361307134452,1.121249290484537,0.13760102352576967,0.1287644065082991,1.133574137117499,429,0.137566,0.128748,0.011904,571,4.551989,646.0411985000001,0,0.897,0.993,46620.0,0.006294,17,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.log,2026-08-26T04:47:28.358854+00:00
